Filename,Start_Time,End_Time,Valence,Arousal,Filename_Key,Before Valence,Before Arousal,Audionames,Before_Chords,After_Chords,Chord_Type,Arousal_Category,Valence_Category
/audioFolder2//film-score-emotion-survey/audioFolder2/canto_at_gabelmeisters_peak_the_grand_budapest_hotel_alexandre_desplat_sample_2.mp3,2.81099630801685,6.22618618143458,0.284,0.883,canto_at_gabelmeisters_peak_the_grand_budapest_hotel_alexandre_desplat.mp3,-0.176,0.573,cantoatgabelmeisterspeakthegrandbudapesthotelalexandredesplatsample2mp3,"['N', 'Bbm', 'N']","['N', 'Bbm', 'N']",['Minor'],Positive Arousal,Positive Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/canto_at_gabelmeisters_peak_the_grand_budapest_hotel_alexandre_desplat_sample_2.mp3,6.49821993670886,7.60961234177216,0.044,0.988,canto_at_gabelmeisters_peak_the_grand_budapest_hotel_alexandre_desplat.mp3,0.284,0.883,cantoatgabelmeisterspeakthegrandbudapesthotelalexandredesplatsample2mp3,"['N', 'Bbm', 'N']","['N', 'Gm7b5', 'N']",['Minor'],Positive Arousal,Positive Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/canto_at_gabelmeisters_peak_the_grand_budapest_hotel_alexandre_desplat_sample_2.mp3,7.66277689873417,9.35644778481013,-0.331,0.973,canto_at_gabelmeisters_peak_the_grand_budapest_hotel_alexandre_desplat.mp3,0.044,0.988,cantoatgabelmeisterspeakthegrandbudapesthotelalexandredesplatsample2mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/canto_at_gabelmeisters_peak_the_grand_budapest_hotel_alexandre_desplat_sample_2.mp3,9.46024525316456,10.4577136075949,-0.786,0.368,canto_at_gabelmeisters_peak_the_grand_budapest_hotel_alexandre_desplat.mp3,-0.331,0.973,cantoatgabelmeisterspeakthegrandbudapesthotelalexandredesplatsample2mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/canto_at_gabelmeisters_peak_the_grand_budapest_hotel_alexandre_desplat_sample_2.mp3,11.7387262658228,12.4197389240506,-0.566,0.668,canto_at_gabelmeisters_peak_the_grand_budapest_hotel_alexandre_desplat.mp3,-0.786,0.368,cantoatgabelmeisterspeakthegrandbudapesthotelalexandredesplatsample2mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/canto_at_gabelmeisters_peak_the_grand_budapest_hotel_alexandre_desplat_sample_2.mp3,13.8399920886076,14.6475870253165,-0.071,0.698,canto_at_gabelmeisters_peak_the_grand_budapest_hotel_alexandre_desplat.mp3,-0.566,0.668,cantoatgabelmeisterspeakthegrandbudapesthotelalexandredesplatsample2mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/decision_to_leave_evidence__cho_youngwuk_sample_2.mp3,2.272,2.472,-0.17,0.426,decision_to_leave_evidence___cho_young_wuk.mp3,-0.18,-0.145,decisiontoleaveevidencechoyoungwuksample2mp3,"['N', 'D', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/decision_to_leave_evidence__cho_youngwuk_sample_2.mp3,4.36940978048098,4.56940978048098,-0.28,0.506,decision_to_leave_evidence___cho_young_wuk.mp3,-0.17,0.426,decisiontoleaveevidencechoyoungwuksample2mp3,"['N', 'Dm', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/decision_to_leave_evidence__cho_youngwuk_sample_2.mp3,9.891,10.091,-0.46,0.591,decision_to_leave_evidence___cho_young_wuk.mp3,-0.28,0.506,decisiontoleaveevidencechoyoungwuksample2mp3,"['N', 'Dm6', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/decision_to_leave_evidence__cho_youngwuk_sample_2.mp3,14.1489574681907,14.3082564405062,-0.75,0.546,decision_to_leave_evidence___cho_young_wuk.mp3,-0.46,0.591,decisiontoleaveevidencechoyoungwuksample2mp3,"['N', 'D6', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/conciliation_ii_parasite_jung_jaeil_sample_1.mp3,4.71682163989856,4.91682163989856,-0.547,0.177,conciliation_ii_parasite_jung_jaeil.mp3,0.55,0.543,conciliationiiparasitejungjaeilsample1mp3,"['N', 'Gm', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/conciliation_ii_parasite_jung_jaeil_sample_1.mp3,3.01442209072979,3.21442209072979,-0.338,-0.753,conciliation_ii_parasite_jung_jaeil.mp3,-0.547,0.177,conciliationiiparasitejungjaeilsample1mp3,"['N', 'Gm', 'N']","['N', 'N']",None,Negative Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/conciliation_ii_parasite_jung_jaeil_sample_1.mp3,8.56166131304595,12.0710442378135,-0.007,-0.563,conciliation_ii_parasite_jung_jaeil.mp3,-0.338,-0.753,conciliationiiparasitejungjaeilsample1mp3,"['N', 'N']","['N', 'Gm', 'Dm7b5/C', 'N']","['Minor', 'None']",Negative Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/Dickon_Hinchliffe_-_Leda_The_Lost_Daughter_sample_1.mp3,4.24400185577943,5.8756031283139,0.177,0.18,dickon_hinchliffe___leda_the_lost_daughter.mp3,0.0,0.0,dickonhinchliffeledathelostdaughtersample1mp3,"['N', 'Em', 'N']","['N', 'D', 'N']",['Major'],Positive Arousal,Positive Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/david_talks_about_his_mother_da_5_bloods_terence_blanchard_sample_1.mp3,3.03117348254654,3.61264581721456,-0.15,0.815,david_talks_about_his_mother_da_5_bloods_terence_blanchard.mp3,0.0,0.0,davidtalksabouthismotherda5bloodsterenceblanchardsample1mp3,"['N', 'Bb', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/david_talks_about_his_mother_da_5_bloods_terence_blanchard_sample_1.mp3,12.1233671217784,13.11565674968,0.0,-0.867,david_talks_about_his_mother_da_5_bloods_terence_blanchard.mp3,-0.15,0.815,davidtalksabouthismotherda5bloodsterenceblanchardsample1mp3,"['N', 'F', 'N']","['N', 'Fm', 'N']",['Minor'],Negative Arousal,Neutral
/audioFolder2//film-score-emotion-survey/audioFolder2/decision_to_leave_mist__jung_hoon_hee_sample_1.mp3,1.51740506329114,14.7662579113924,-0.68,-0.669,decision_to_leave_mist___jung_hoon_hee.mp3,0.0,0.0,decisiontoleavemistjunghoonheesample1mp3,"['N', 'E/B', 'N']","['N', 'E', 'Am', 'Em', 'N']","['Major', 'Minor', 'Minor']",Negative Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/decision_to_leave_mist__jung_hoon_hee_sample_2.mp3,6.41686746055696,8.19901808305671,0.65,0.536,decision_to_leave_mist___jung_hoon_hee.mp3,0.018,0.388,decisiontoleavemistjunghoonheesample2mp3,"['N', 'Am', 'N']","['N', 'Am', 'N']",['Minor'],Positive Arousal,Positive Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/decision_to_leave_mist__jung_hoon_hee_sample_2.mp3,11.1141041652158,13.0686690344097,-0.175,0.354,decision_to_leave_mist___jung_hoon_hee.mp3,0.65,0.536,decisiontoleavemistjunghoonheesample2mp3,"['N', 'C', 'N']","['N', 'C/D', 'N']",['None'],Positive Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/Django_Unchained_Luis_Bacalov_Django_sample_2.mp3,1.78023809984163,14.9915553971832,0.429,0.433,django_unchained_luis_bacalov_django.mp3,0.496,0.495,decisiontoleavemistjunghoonheesample2mp3,"['N', 'N']","['N', 'Am', 'A7', 'C/Bb', 'Dm', 'N']","['Minor', 'None', 'None', 'Minor']",Positive Arousal,Positive Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/Django_Unchained_Luis_Bacalov_Django_sample_2.mp3,14.8,15.0,0.789,0.438,django_unchained_luis_bacalov_django.mp3,0.429,0.433,decisiontoleavemistjunghoonheesample2mp3,"['N', 'Dm7b5', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/bunsen_burner__ex_machinaanthony_william_tombling_cuts_sample_1.mp3,4.04181387478849,4.59206768189509,0.0,0.0,bunsen_burner___ex_machina_anthony_william_tombling_cuts.mp3,0.0,0.0,bunsenburnerexmachinaanthonywilliamtomblingcutssample1mp3,"['N', 'Fm', 'N']","['N', 'F', 'N']",['Major'],Neutral,Neutral
/audioFolder2//film-score-emotion-survey/audioFolder2/bunsen_burner__ex_machinaanthony_william_tombling_cuts_sample_1.mp3,13.5380710659898,14.0730964467005,-0.083,-0.332,bunsen_burner___ex_machina_anthony_william_tombling_cuts.mp3,0.0,0.0,bunsenburnerexmachinaanthonywilliamtomblingcutssample1mp3,"['N', 'Cm7', 'N']","['N', 'Abmaj7', 'N']",['Major'],Negative Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/bunsen_burner__ex_machinaanthony_william_tombling_cuts_sample_1.mp3,0.781333333333336,0.981333333333336,-0.208,0.162,bunsen_burner___ex_machina_anthony_william_tombling_cuts.mp3,-0.083,-0.332,bunsenburnerexmachinaanthonywilliamtomblingcutssample1mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/bunsen_burner__ex_machinaanthony_william_tombling_cuts_sample_1.mp3,10.5733333333334,10.7733333333334,-0.583,-0.013,bunsen_burner___ex_machina_anthony_william_tombling_cuts.mp3,-0.208,0.162,bunsenburnerexmachinaanthonywilliamtomblingcutssample1mp3,"['N', 'C7', 'N']","['N', 'N']",None,Negative Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/dickon_hinchliffe__octopus_the_lost_daughter_sample_2.mp3,6.39871968938713,6.59871968938713,0.54,-0.125,dickon_hinchliffe___octopus_the_lost_daughter.mp3,0.208,-0.476,dickonhinchliffeoctopusthelostdaughtersample2mp3,"['N', 'N']","['N', 'N']",None,Negative Arousal,Positive Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/Childish_Gambino_-_Redbone_Get_Out_sample_2.mp3,14.8,15.0,0.0,0.0,childish_gambino___redbone_get_out.mp3,0.325,-0.192,childishgambinoredbonegetoutsample2mp3,"['N', 'N']","['N', 'N']",None,Neutral,Neutral
/audioFolder2//film-score-emotion-survey/audioFolder2/Childish_Gambino_-_Redbone_Get_Out_sample_2.mp3,14.8,15.0,0.0,0.0,childish_gambino___redbone_get_out.mp3,0.0,0.0,childishgambinoredbonegetoutsample2mp3,"['N', 'N']","['N', 'N']",None,Neutral,Neutral
/audioFolder2//film-score-emotion-survey/audioFolder2/Childish_Gambino_-_Redbone_Get_Out_sample_2.mp3,14.8,15.0,0.0,0.0,childish_gambino___redbone_get_out.mp3,0.0,0.0,childishgambinoredbonegetoutsample2mp3,"['N', 'N']","['N', 'N']",None,Neutral,Neutral
/audioFolder2//film-score-emotion-survey/audioFolder2/Childish_Gambino_-_Redbone_Get_Out_sample_2.mp3,1.37928170645151,1.57928170645151,-0.553,0.538,childish_gambino___redbone_get_out.mp3,0.0,0.0,childishgambinoredbonegetoutsample2mp3,"['N', 'Ebm', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/dickon_hinchliffe__octopus_the_lost_daughter_sample_1.mp3,0.0,14.95,0.883,0.126,dickon_hinchliffe___octopus_the_lost_daughter.mp3,0.54,-0.125,dickonhinchliffeoctopusthelostdaughtersample1mp3,"['N', 'N']","['N', 'Bb7', 'B', 'N']","['None', 'Major']",Positive Arousal,Positive Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/christ_in_the_mountains_mychael_danna_life_of_pi_sample_1.mp3,0.0001817673378109,1.26666666666667,0.445,-0.436,christ_in_the_mountains_mychael_danna_life_of_pi.mp3,0.593,-0.606,christinthemountainsmychaeldannalifeofpisample1mp3,"['N', 'N']","['N', 'E', 'N']",['Major'],Negative Arousal,Positive Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/christ_in_the_mountains_mychael_danna_life_of_pi_sample_1.mp3,3.54865771812081,5.15264654991611,0.16,0.124,christ_in_the_mountains_mychael_danna_life_of_pi.mp3,0.445,-0.436,christinthemountainsmychaeldannalifeofpisample1mp3,"['N', 'B', 'N']","['N', 'B', 'N']",['Major'],Positive Arousal,Positive Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/christ_in_the_mountains_mychael_danna_life_of_pi_sample_1.mp3,10.4697986577181,12.1633985685822,0.0,0.374,christ_in_the_mountains_mychael_danna_life_of_pi.mp3,0.16,0.124,christinthemountainsmychaeldannalifeofpisample1mp3,"['N', 'Bm', 'N']","['N', 'Em', 'N']",['Minor'],Positive Arousal,Neutral
/audioFolder2//film-score-emotion-survey/audioFolder2/Calling_The_Whipper_In_Jonny_Greenwood_Spencer_sample_2.mp3,6.3394448141443,6.5394448141443,-0.582,0.725,calling_the_whipper_in_jonny_greenwood_spencer.mp3,-0.555,0.911,callingthewhipperinjonnygreenwoodspencersample2mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/Calling_The_Whipper_In_Jonny_Greenwood_Spencer_sample_2.mp3,13.3507317374989,13.5507317374989,-0.562,0.894,calling_the_whipper_in_jonny_greenwood_spencer.mp3,-0.582,0.725,callingthewhipperinjonnygreenwoodspencersample2mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/Calling_The_Whipper_In_Jonny_Greenwood_Spencer_sample_2.mp3,14.8,15.0,-0.462,0.542,calling_the_whipper_in_jonny_greenwood_spencer.mp3,-0.562,0.894,callingthewhipperinjonnygreenwoodspencersample2mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/christ_in_the_mountains_mychael_danna_life_of_pi_sample_1.mp3,13.1706666666667,13.3706666666667,0.457,-0.651,christ_in_the_mountains_mychael_danna_life_of_pi.mp3,0.0,0.374,christinthemountainsmychaeldannalifeofpisample1mp3,"['N', 'B7', 'N']","['N', 'N']",None,Negative Arousal,Positive Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/Death_Shall_Have_No_Dominion_Cliff_Martinez_Solaris_sample_2.mp3,4.21479390256672,7.89565522323445,-0.563,0.114,death_shall_have_no_dominion_cliffmartinez_solaris.mp3,-0.326,0.276,deathshallhavenodominioncliffmartinezsolarissample2mp3,"['N', 'Ebmaj7', 'N']","['N', 'Ebmaj7', 'N']",['Major'],Positive Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/Death_Shall_Have_No_Dominion_Cliff_Martinez_Solaris_sample_2.mp3,9.71091130636734,13.3630847301604,-0.788,-0.874,death_shall_have_no_dominion_cliffmartinez_solaris.mp3,-0.563,0.114,deathshallhavenodominioncliffmartinezsolarissample2mp3,"['N', 'Ebmaj7', 'N']","['N', 'Ebmaj7', 'N']",['Major'],Negative Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/Dickon_Hinchliffe_-_Octopus_The_Lost_Daughter_sample_1.mp3,6.36588523437981,8.82440423512798,-0.535,0.178,dickon_hinchliffe___octopus_the_lost_daughter.mp3,0.883,0.126,dickonhinchliffeoctopusthelostdaughtersample1mp3,"['N', 'Bb7', 'N']","['N', 'Bb7', 'N']",['None'],Positive Arousal,Negative Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/Dickon_Hinchliffe_-_Octopus_The_Lost_Daughter_sample_1.mp3,0.0932790501083397,0.29327905010834,0.535,0.193,dickon_hinchliffe___octopus_the_lost_daughter.mp3,-0.535,0.178,dickonhinchliffeoctopusthelostdaughtersample1mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder2//film-score-emotion-survey/audioFolder2/david_talks_about_his_mother_da_5_bloods_terence_blanchard_sample_2.mp3,2.0627417275462,14.9872797593468,0.181,-0.738,david_talks_about_his_mother_da_5_bloods_terence_blanchard.mp3,0.0,-0.867,davidtalksabouthismotherda5bloodsterenceblanchardsample2mp3,"['N', 'F', 'N']","['N', 'F/Eb', 'Ebm', 'Bb', 'N']","['None', 'Minor', 'Major']",Negative Arousal,Positive Valence
/audioFolder3//film-score-emotion-survey/audioFolder3/elisas_theme_alexandre_desplat_the_shape_of_water_sample_2.mp3,3.77678848742106,6.0639610725748,0.0,0.0,elisas_theme_alexandre_desplat_the_shape_of_water.mp3,0.0,0.0,elisasthemealexandredesplattheshapeofwatersample2mp3,"['N', 'Dm', 'N']","['N', 'Dm', 'N']",['Minor'],Neutral,Neutral
/audioFolder3//film-score-emotion-survey/audioFolder3/elisas_theme_alexandre_desplat_the_shape_of_water_sample_2.mp3,8.57231597473859,11.4806708769024,-0.304,-0.574,elisas_theme_alexandre_desplat_the_shape_of_water.mp3,0.0,0.0,elisasthemealexandredesplattheshapeofwatersample2mp3,"['N', 'Eb/G', 'N']","['N', 'Eb/G', 'N']",['Diminished'],Negative Arousal,Negative Valence
/audioFolder3//film-score-emotion-survey/audioFolder3/first_kisses__ludwig_goransson_everything_everything_sample_2.mp3,4.60045351473923,4.80045351473923,0.002,-0.737,first_kisses__ludwig_gransson_everything_everything.mp3,0.0,0.0,firstkissesludwiggoranssoneverythingeverythingsample2mp3,"['N', 'Am', 'N']","['N', 'N']",None,Negative Arousal,Positive Valence
/audioFolder3//film-score-emotion-survey/audioFolder3/first_kisses__ludwig_goransson_everything_everything_sample_2.mp3,9.2821768707483,9.4821768707483,0.502,-0.307,first_kisses__ludwig_gransson_everything_everything.mp3,0.002,-0.737,firstkissesludwiggoranssoneverythingeverythingsample2mp3,"['N', 'F', 'N']","['N', 'N']",None,Negative Arousal,Positive Valence
/audioFolder3//film-score-emotion-survey/audioFolder3/first_kisses__ludwig_goransson_everything_everything_sample_2.mp3,13.1599092970522,13.1777691503281,0.457,-0.692,first_kisses__ludwig_gransson_everything_everything.mp3,0.502,-0.307,firstkissesludwiggoranssoneverythingeverythingsample2mp3,"['N', 'N']","['N', 'N']",None,Negative Arousal,Positive Valence
/audioFolder3//film-score-emotion-survey/audioFolder3/fare_thee_well_dinkssong_oscar_isaac_marcus_mumford_inside_llewyn_davis_sample_1.mp3,5.47606803797468,6.19505537974684,0.676,-0.094,fare_thee_well_dinkssong_oscar_isaac_marcus_mumford_inside_llewyn_davis.mp3,0.0,0.0,faretheewelldinkssongoscarisaacmarcusmumfordinsidellewyndavissample1mp3,"['N', 'D', 'N']","['N', 'D', 'N']",['Major'],Negative Arousal,Positive Valence
/audioFolder3//film-score-emotion-survey/audioFolder3/fare_thee_well_dinkssong_oscar_isaac_marcus_mumford_inside_llewyn_davis_sample_1.mp3,11.1596123417722,11.7267009493671,0.826,0.111,fare_thee_well_dinkssong_oscar_isaac_marcus_mumford_inside_llewyn_davis.mp3,0.676,-0.094,faretheewelldinkssongoscarisaacmarcusmumfordinsidellewyndavissample1mp3,"['N', 'D', 'N']","['N', 'D', 'N']",['Major'],Positive Arousal,Positive Valence
/audioFolder3//film-score-emotion-survey/audioFolder3/fare_thee_well_dinkssong_oscar_isaac_marcus_mumford_inside_llewyn_davis_sample_1.mp3,13.4760680379747,14.0304984177215,0.681,0.126,fare_thee_well_dinkssong_oscar_isaac_marcus_mumford_inside_llewyn_davis.mp3,0.826,0.111,faretheewelldinkssongoscarisaacmarcusmumfordinsidellewyndavissample1mp3,"['N', 'D', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder3//film-score-emotion-survey/audioFolder3/duke_ellington_and_his_cotton_club_orchestra__jubilee_stomp__the_artist_sample_1.mp3,5.59066869289624,5.79066869289624,0.297,0.593,duke_ellington_and_his_cotton_club_orchestra___jubilee_stomp__the_artist.mp3,0.0,0.0,dukeellingtonandhiscottoncluborchestrajubileestomptheartistsample1mp3,"['N', 'C#dim', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder3//film-score-emotion-survey/audioFolder3/duke_ellington_and_his_cotton_club_orchestra__jubilee_stomp__the_artist_sample_1.mp3,9.15264040140018,9.35264040140018,0.617,0.218,duke_ellington_and_his_cotton_club_orchestra___jubilee_stomp__the_artist.mp3,0.297,0.593,dukeellingtonandhiscottoncluborchestrajubileestomptheartistsample1mp3,"['N', 'Fm', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder3//film-score-emotion-survey/audioFolder3/duke_ellington_and_his_cotton_club_orchestra__jubilee_stomp__the_artist_sample_1.mp3,13.5132036317395,13.7132036317395,0.762,0.393,duke_ellington_and_his_cotton_club_orchestra___jubilee_stomp__the_artist.mp3,0.617,0.218,dukeellingtonandhiscottoncluborchestrajubileestomptheartistsample1mp3,"['N', 'N']","['N', 'N']",None,Positive Arousal,Positive Valence
/audioFolder3//film-score-emotion-survey/audioFolder3/family_trip_jung_jaeil_broker_sample_1.mp3,7.93125,8.13125,-0.363,0.002,family_trip_jung_jaeil_broker.mp3,0.0,0.0,familytripjungjaeilbrokersample1mp3,"['N', 'Cm7', 'N']","['N', 'N']",None,Positive Arousal,Negative Valence
/audioFolder3//film-score-emotion-survey/audioFolder3/family_trip_jung_jaeil_broker_sample_1.mp3,8.84263321995464,9.04263321995464,-0.562,-0.538,family_trip_jung_jaeil_broker.mp3,-0.363,0.002,familytripjungjaeilbrokersample1mp3,"['N', 'Ab', 'N']","['N', 'N']",None,Negative Arousal,Negative Valence
