participant_id,sample_id,emotion_sentence,all_timestamps,all_valence_values,all_arousal_values,emotion_sentence_clean,familiarity_rating,film,composer,song_name,year,soundtrack,director,genre,ISRC
_c30bxpudl,/audioFolder2//film-score-emotion-survey/audioFolder2/dickon_hinchliffe__octopus_the_lost_daughter_sample_1,I felt relaxed and happy. I pictured myself walking on a sunny day and discovering new places in you hometown. Something familiar and safe but at the same time new. ,[14.8],[0.881],[0.455],felt relaxed happy pictured walking sunny day discovering new places hometown familiar safe time new,familiar,The Lost Daughter,Dickon Hinchliffe,Octopus,2021,0,Maggie Gyllenhaal,Horror Mystery Thriller,QA8BZ2100961
_c30bxpudl,/audioFolder3//film-score-emotion-survey/audioFolder3/everything_everywhere_all_at_once__ryan_lott__stutter_apertures_sample_2,"I felt the tension. There is a question or a problem. It has a lot of energy still, something is happening, but is not positive. I would say is negative more than nuetral. ",[14.8],[-0.734],[0.555],felt tension question problem lot energy happening positive say negative nuetral,familiar-feeling-not-familiar,Everything Everywhere All At Once,Ryan Lott,Stutter Apertures,2022,1,"Daniel Kwan, Daniel Scheinert","Action, Adventure, Comedy",QZ2S91901403
_c30bxpudl,/audioFolder4//film-score-emotion-survey/audioFolder4/in_motion__trentreznor_and_atticusross_the_social_network_sample_2,This felt sort of futuristic with some horror in it. The first dot is pure energy and almost felt like a positive anergy but then goes on the opposite direction (second dot). ,"[1.80561327409901, 6.38078025326806]","[0.161, -0.194]","[0.75, 0.367]",felt sort futuristic horror dot pure energy felt like positive anergy goes opposite direction second dot,not-sure,The Social Network,"Trent Reznor, Atticus Ross",In Motion,2010,0,David Fincher,Horror Mystery Thriller,TCAAR1068149
_c30bxpudl,/audioFolder5//film-score-emotion-survey/audioFolder5/mexican_institute_of_sound__jalale_fromcoco_sample_1,"General vibes are positive, first felt like an old video game and the it was a soundtrack of an old comedy, may be. ","[4.088, 12.608]","[0.356, 0.886]","[0.187, 0.535]",general vibes positive felt like old video game soundtrack old comedy,not-sure,Coco,Mexican Institute of Sound / Camilo Lara,Ja?lale,2017,0,"Lee Unkrich, Adrian Molina",Animation Adventure Comedy,FR9W11818769
_c30bxpudl,/audioFolder6//film-score-emotion-survey/audioFolder6/pawel_mykietynlove_story_eo_sample_2,"it is not very energetic, i feel nostalgic",[14.8],[-0.004],[-0.745],energetic feel nostalgic,not-sure,Under The Skin,Mica Levi,Love,2013,0,Jonathan Glazer,Drama,USQX92204436
_c30bxpudl,/audioFolder7//film-score-emotion-survey/audioFolder7/shes_not_real__hans_zimmer_the_creator_sample_1,"There is a feeling growing. Like when you just figure something out, and probably not a good thing. It goes from a positive to a not so much. ","[9.73105889906355, 14.2768114228742]","[0.666, -0.074]","[0.47, 0.45]",feeling growing like just figure probably good thing goes positive,familiar-feeling-not-familiar,The Creator ,Hans Zimmer,She's Not Real,2023,0,Gareth Edwards,Action Adventure Drama,USHR12346457
_c30bxpudl,/audioFolder8//film-score-emotion-survey/audioFolder8/summer_montage_madeline_la_la_land_justin_hurwitz_sample_1,I love this movie. My feelings are bias. Is the sountrack from la la land and it makes me so happy.,[14.8],[0.946],[0.955],love movie feelings bias sountrack la la land makes happy,definitely-familiar,Under The Skin,Mica Levi,Love,2013,0,Jonathan Glazer,Horror Mystery Thriller,USUG11600663
_c30bxpudl,/audioFolder9//film-score-emotion-survey/audioFolder9/too_old_to_die_youngbrother_dege_django_unchained_sample_2,It didnt do much for me. It was the same notes repating ti self. positive but not exciting. ,[14.8],[0.356],[0.187],didnt notes repating ti self positive exciting,familiar-feeling-not-familiar,The Power of the Dog,Jonny Greenwood,West,2021,0,Jane Campion,Drama Western,USQS21000103
_c30bxpudl,across_the_ocean_thomas_newman_elemental_sample_1,"Overall, I felt happiness and enthisiasm, the first dot reflects that positiveness. The second dot shows a decline on hapinness at the end towards something more nuetral. ","[14.8, 14.8]","[0.531, 0.001]","[0.372, 0.177]",overall felt happiness enthisiasm dot reflects positiveness second dot shows decline hapinness end nuetral,familiar-feeling-not-familiar,Elemental,Thomas Newman,Across The Ocean,2023,0,Peter Sohn,Animation Adventure Comedy,USWD12327211
_d04p09w3u,/audioFolder10//film-score-emotion-survey/audioFolder10/you_know_youre_not_asleep_steven_price_last_night_in_soho_sample_1,"It's atmpospheric, feels sci-fi related, tense, emptiness, first 2 markers suggest something more tense in the background, or threatening","[1.84758113598605, 8.28531356228991, 14.8, 13.5963022058461]","[-0.485, -0.445, -0.515, -0.575]","[-0.212, -0.167, -0.167, -0.202]",atmpospheric feels scifi related tense emptiness markers suggest tense background threatening,familiar-feeling-not-familiar,Last Night in Soho,Steven Price,You Know You're Not Asleep,2021,0,Edgar Wright,Drama Horror Mystery,USQ4E2100822
_d04p09w3u,/audioFolder2//film-score-emotion-survey/audioFolder2/brothers_in_arms_mad_max_fury_road_junkie_xl_sample_1,"The excerpt had energy and determination, there was drama, possibly evocative of power, chase, fight. The second marker marked a retreat in the energy","[14.999977324263, 11.9760420505527, 8.56425622288255]","[0.0, 0.0, 0.38]","[0.0, 0.0, 0.548]",excerpt energy determination drama possibly evocative power chase fight second marker marked retreat energy,familiar,Mad Max: Fury Road,Tom Holkenborg - Junkie XL,Brothers In Arms,2015,0,George Miller,Action Adventure Sci-Fi,USNLR1500107
_d04p09w3u,/audioFolder3//film-score-emotion-survey/audioFolder3/emile_mosseri__bigcountry_minari_sample_1,"Atmospheric, dreamy",[12.9649667909537],[-0.56],[0.163],atmospheric dreamy,not-sure,Minari,Emile Mosseri,Big Country,2020,0,Lee Isaac Chung,Drama,USQX92005303
_d04p09w3u,/audioFolder4//film-score-emotion-survey/audioFolder4/katies_life_good_cop_dog_cop_mark_mothersbaugh_the_mitchells_vs_the_machines_sample_2,"Positive, cheery, energy",[11.8568175347494],[0.72],[0.708],positive cheery energy,not-sure,Talk To Me,Cornel Wilczek,Mother,2022,0,"Danny Philippou, Michael Philippou",Drama Sci-Fi Romance,US4DG2000262
_d04p09w3u,/audioFolder5//film-score-emotion-survey/audioFolder5/ludwig_goransson__yucatan__black_panther_wakanda_forever_sample_2,"Atmospheric, a little suspense or mystery, also evoked tropical climate",[11.3139229024943],[-0.56],[-0.187],atmospheric little suspense mystery evoked tropical climate,not-sure,Black Panther: Wakanda Forever,Ludwig Göransson,Yucatán,2018,0,Ryan Coogler,Action Adventure Sci-Fi,USHR12244875
_d04p09w3u,/audioFolder6//film-score-emotion-survey/audioFolder6/nirvana__something_in_the_way_the_batman_sample_2,"relaxed, neutral",[0.110539042323952],[-0.37],[-0.742],relaxed neutral,familiar-feeling-not-familiar,The Batman,"Nirvana, Kurt Cobain",Something In The Way,2022,1,Matt Reeves,Action Crime Drama,USGF19942512
_d04p09w3u,/audioFolder7//film-score-emotion-survey/audioFolder7/roll_jordan_roll__topsychapman_12_years_a_slave_sample_2,"Community, unity",[10.4910369939432],[0.355],[0.338],community unity,familiar,12 Years A Slave,Topsy Chapman/Chiwetel Ejiofor/Cast,Roll Jordan Roll,2013,1,Steve McQueen,Biography Drama History,USQX91302348
_d04p09w3u,/audioFolder8//film-score-emotion-survey/audioFolder8/swimming_and_skiing_lisa_gerrard_marcello_de_francisci_samsara_sample_1,It has a fantasy/video game feel to the music. The marker suggests a change of scenery but mood is consistent,[9.93515096263806],[0.01],[0.368],fantasyvideo game feel music marker suggests change scenery mood consistent,not-sure,Samsara,"Lisa Gerrard, Marcello de Francisci",Swimming and Skiing,2011,0,Ron Fricke,Documentary Music,US3M51215906
_d04p09w3u,/audioFolder9//film-score-emotion-survey/audioFolder9/trentreznorandatticusross__pursuit_terrysworldsoul_sample_1,"Positive, propulsive feel from the music, feeling of bustle, city action, the marker is the point where the music suggests a crescendo into something",[9.50635763985985],[0.74],[0.738],positive propulsive feel music feeling bustle city action marker point music suggests crescendo,familiar,Soul,"Trent Reznor, Atticus Ross",Pursuit/Terry's World,2020,0,"Pete Docter, Kemp Powers",Animation Adventure Comedy,TCAAR1068148
_d04p09w3u,allquietonthewesternfront_mainthemesongvolkerbertelmann_sample_2,"The music felt slightly suspenseful, the second marker felt some resolution/relaxation","[1.98554096641673, 14.8, 12.8460931014769]","[0.0, 0.0, -0.375]","[0.0, 0.0, 0.013]",music felt slightly suspenseful second marker felt resolutionrelaxation,familiar-feeling-not-familiar,The Power of the Dog,Jonny Greenwood,West,2021,0,Jane Campion,Action Drama War,DKI4A1202001
_d7gofvkcw,/audioFolder10//film-score-emotion-survey/audioFolder10/why_so_serious_hans_zimmer_the_dark_knight_sample_1,"Very uniformly tense, hardly any change, except the introducing chords near the beginning.","[1.38133333333333, 14.1706666666667]","[0.0, 0.009]","[0.0, 0.044]",uniformly tense hardly change introducing chords near beginning,never-heard-this,The Dark Knight,Hans Zimmer,Why so serious?,2008,0,Christopher Nolan,Action Crime Drama,USWB10803333
_d7gofvkcw,/audioFolder2//film-score-emotion-survey/audioFolder2/c90__soundtree__under_the_skin_sample_1,No particular feeling. The marker refers to a change in rhythm,[3.12],[-0.036],[0.034],particular feeling marker refers change rhythm,never-heard-this,Under The Skin,"Soundtree, Luis Almau (as Almau), Peter Raeburn (as Raeburn)",C90,2013,1,Jonathan Glazer,Drama Horror Mystery,
_d7gofvkcw,/audioFolder3//film-score-emotion-survey/audioFolder3/first_kisses__ludwig_goransson_everything_everything_sample_2,The start of a head orgasm. Markers refer to a change in instrumentation and rhythmic patterns,"[3.05866666666667, 7.048, 9.58933333333333, 13.1786666666667, 14.8]","[0.0, 0.0, 0.0, 0.0, 0.014]","[0.0, 0.0, 0.0, 0.0, 0.039]",start head orgasm markers refer change instrumentation rhythmic patterns,never-heard-this,"Everything, Everything",Ludwig Göransson,First Kisses,2017,0,Stella Meghie,Drama Romance,USQX91701034
_d7gofvkcw,/audioFolder4//film-score-emotion-survey/audioFolder4/hunting_alexisgrapsas_philipklein_pig_sample_1,Marker indicates a change in instrumentation and audio intensity.,[12.96],[0.014],[0.104],marker indicates change instrumentation audio intensity,never-heard-this,Pig,"Alexis Grapsas, Philip Klein",Hunting,2021,0,Michael Sarnoski,Drama Mystery,USLS52104701
_d7gofvkcw,/audioFolder6//film-score-emotion-survey/audioFolder6/nirvana__something_in_the_way_the_batman_sample_1,"Markers are indications of change in tonal colour, instrumental density and voice usage.","[2.40799999999999, 8.21866666666665, 13.7386666666667]","[0.0, 0.0, -0.001]","[0.0, 0.0, 0.104]",markers indications change tonal colour instrumental density voice usage,never-heard-this,The Batman,"Nirvana, Kurt Cobain",Something In The Way,2022,1,Matt Reeves,Action Crime Drama,USGF19942512
_d7gofvkcw,/audioFolder7//film-score-emotion-survey/audioFolder7/ron_meets_fbi_agent_terence_blanchard_blackkklansman_sample_1,Markers refer to the articulation of the musical piece through isolated chordal formations.,"[2.49066666666667, 5.14133333333334, 7.75999999999999, 9.31200000000001, 10.6213333333333, 13.2213333333333, 14.52]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.229]",markers refer articulation musical piece isolated chordal formations,never-heard-this,BlacKkKlansman,Terence Blanchard,Ron Meets FBI Agent,2018,0,Spike Lee,Biography Crime Comedy,USQ4E1803856
_d7gofvkcw,/audioFolder8//film-score-emotion-survey/audioFolder8/thats_life_frank_sinatra_joker_sample_1,Unpleasant. Markers point to change in tonal colour.,"[7.65866666666667, 13.36]","[0.0, -0.031]","[0.0, -0.011]",unpleasant markers point change tonal colour,never-heard-this,Joker,Frank Sinatra / Dean Kay & Kelly Gordon,That's Life,2019,1,Todd Phillips,Crime Drama Thriller,USRH10723036
_d7gofvkcw,/audioFolder9//film-score-emotion-survey/audioFolder9/up_is_down__hans_zimmer_pirates_of_the_caribbean__at_worlds_end_sample_1,Markers indicate arpeggiated passages articulation the piece.,"[1.68, 3.24, 5.08, 6.36, 7.168, 8.848, 10.6, 12.48, 14.2]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.026]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.049]",markers indicate arpeggiated passages articulation piece,never-heard-this,Pirates of the Caribbean: At World's End,Hans Zimmer,Up Is Down,2007,0,Gore Verbinski,Animation Adventure Comedy,USWD10731846
_d7gofvkcw,7horse__meth_lab_zoso_sticker_the_wolf_of_wall_street_sample_1,"I was startled. The marker indicates a change in instrumentation and agogic together with the entry of the voice.

P.S. Please notice that the dot can hardly be moved!","[2.272, 14.6613333333333]","[0.0, -0.016]","[0.0, 0.019]",startled marker indicates change instrumentation agogic entry voice ps notice dot hardly moved,never-heard-this,The Wolf Of Wall Street,Joie Calio  / Phil Leavitt / 7Horse,Meth Lab Zoso Sticker,2013,1,Martin Scorsese,Biography Comedy Crime,TCABB1195544
_dnrbxc2fc,/audioFolder2//film-score-emotion-survey/audioFolder2/david_talks_about_his_mother_da_5_bloods_terence_blanchard_sample_1,1. tension. 2. regret,"[3.03117348254654, 12.1233671217784]","[-0.15, 0.0]","[0.815, -0.867]",tension regret,never-heard-this,Talk To Me,Cornel Wilczek,Mother,2022,0,"Danny Philippou, Michael Philippou",Adventure Drama War,QZ8BZ2000187
_dnrbxc2fc,another_round__druk__schubert_fantasie_in_f_moll_d940_fantasy_in_f_minor_sample_1,"First marker - felt positive and started enjoying. Second - tension in the situation. Third - prepared for something deep someone's life story. Fourth - sadness and a bit of disappointment. Fifth - I understood the feelings and loss. Sixth - action of stress. Seventh - dead end.
Felt more stressed because of the difficulties with moving dotes. ","[1.3210931906567, 3.8620013467086896, 5.60849567594417, 7.14770192410398, 9.35619582615171, 2.45409898494804, 14.8, 14.8]","[0.64, 0.675, -0.82, -0.635, -0.765, -0.665, 0.0, -0.93]","[0.28, -0.664, -0.055, -0.299, 0.698, 0.57, 0.0, 0.915]",marker felt positive started enjoying second tension situation prepared deep someones life story fourth sadness bit disappointment fifth understood feelings loss sixth action stress seventh dead end felt stressed difficulties moving dotes,never-heard-this,Another Round,Franz Schubert,"Fantasie in f Moll, D 940",2020,0/1,Thomas Vinterberg,"Comedy, Drama",QZHN62098907
_dt5q0y2tq,/audioFolder2//film-score-emotion-survey/audioFolder2/closer_valentin_hadjadj_close_sample_2,It started more intense but the first marker is pointed as to when it started to relax and was more calming. The energy reduced from there out,[7.31388951466118],[0.517],[0.475],started intense marker pointed started relax calming energy reduced,familiar,Close,Valentin Hadjadj,Closer,2022,0,Lukas Dhont,Drama,FR9W12240404
_dt5q0y2tq,/audioFolder3//film-score-emotion-survey/audioFolder3/fare_thee_well_dinkssong_oscar_isaac_marcus_mumford_inside_llewyn_davis_sample_1,"It felt fun and positive. The first marker indicates high intensity, but as the guitar came in, the song felt more relaxed and fun. ","[0.0057231291155666, 8.36191741711694]","[0.0, 0.662]","[0.0, -0.245]",felt fun positive marker indicates high intensity guitar came song felt relaxed fun,familiar,Inside Llewyn Davis,"Oscar Isaac, Marcus Mumford",Fare Thee Well (Dink's Song),2013,0/1,"Ethan Coen, Joel Coen",Horror Mystery Thriller,USNO11300699
_edx1s71ct,/audioFolder10//film-score-emotion-survey/audioFolder10/greenbooksoundtracksolongloversislandthebluejays_sample_2,"I loved the oooohs at the first and third marker, made me feel very relaxed but groovy at the same time. The bit at the second marker I didn't like as much.","[4.20963651732883, 11.6019588616512, 9.05868244575937]","[0.843, 0.742, -0.358]","[-0.588, -0.608, -0.178]",loved oooohs marker feel relaxed groovy time bit second marker didnt like,familiar-feeling-not-familiar,Under The Skin,Mica Levi,Love,2013,0,Jonathan Glazer,Drama Music,FR9W11818769
